time,orderId,event,publishTimeTaken,relayDelay
1570625474125,LTFGQMJRMHZ3,PATCH,48,110
1570625473386,LTFGQMTCHBVL,PATCH,44,289
1570625473388,LTFGQNDQAX40,CREATE,48,338
1570625474074,LTFGQNAW00VR,UPDATE,59,82
1570625474657,LTFGQNDR7DIQ,CREATE,53,93
1570625474490,LTFGQMSERL13,PATCH,52,135
1570625421932,LTFGQNC6ORJ8,PATCH,73,144
1570625422701,LTFGQLRW0QC1,UPDATE,42,91
1570625445236,LTFGQND9NA3E,CREATE,56,165
1570625413775,LTFGQMVTEC89,PATCH,56,99
1570625445573,LTFGQNCFSIHI,UPDATE,46,59
1570625469250,LTFGQN3CIGHJ,PATCH,61,105
1570625439534,LTFGQNC6ORJ8,PATCH,43,98
1570625470471,LT4ANEFBFPRGM,PATCH,48,128
1570625441115,LT4ANEBS7211Y,PATCH,64,146
1570625440570,LTFGQND6W4N9,CREATE,65,120
1570625441043,LT4ANE85B2K12,PATCH,77,168
1570625441110,LTFGQN2SBO0I,UPDATE,61,162
1570625441133,LT4ANEHO0AGZM,CREATE,78,119
1570625440577,LT4ANEE30LETC,PATCH,71,116
1570625475767,LT4ANEDRSNKM8,PATCH,56,206
1570625484796,LTFGQNA3DO8X,UPDATE,64,87
1570625446985,LT4ANE6FHGF3C,PATCH,48,90
1570625447196,LTFGQM0Y8ULG,UPDATE,51,115
1570625416785,LTFGQN1MGBB3,PATCH,39,117
1570625418230,LTFGQNCNV0BN,UPDATE,67,124
1570625417978,LT16YI0R6QB134,PATCH,53,77
1570625418281,LTFGQNCDGDIE,UPDATE,45,97
1570625423978,LTFGQNCSLNBI,PATCH,49,91
1570625424547,LT4ANEEDEIOIY,PATCH,49,100
1570625432850,LTFGQN8A2SSC,UPDATE,109,272
1570625432829,LTFGQNCFSIHI,UPDATE,89,255
1570625433881,LTFGQNB27B4L,PATCH,40,186
1570625433530,LT4ANEEIIIMPW,PATCH,60,350
1570625413805,LTFGQIPXLPDX,PATCH,85,115
1570625414166,LTFGQN2HAWOG,UPDATE,63,139
1570625422020,LTFGQN2I037S,PATCH,86,168
1570625422068,LTFGQN0GOO30,PATCH,46,86
1570625416202,LTFGQN97GMNV,UPDATE,82,153
1570625418211,LTFGQN0HOHD6,PATCH,51,154
1570625417516,LTFGQN14KE8O,PATCH,61,114
1570625418223,LTFGQN251QAR,PATCH,61,136
1570625417922,LTFGQMK001TD,PATCH,54,209
1570625419108,LTFGQNCU3X9J,CREATE,58,130
1570625485563,LTFGQMRDA9N3,PATCH,48,228
1570625434688,LTFGQN5W5R65,UPDATE,78,134
1570625420958,LTFGQN23DP6T,PATCH,65,94
1570625435188,LT4ANE932BKRM,PATCH,55,85
1570625422532,LTFGQNCDGDIE,UPDATE,50,92
1570625478914,LTFGQNDTR1AH,CREATE,54,74
1570625478640,LTFGQN02WGS9,PATCH,52,103
1570625478979,LT4ANEEIIIMPW,PATCH,60,105
1570625449089,LTFGPNM9K1LJ,PATCH,58,200
1570625449118,LTFGQN4D7NGS,PATCH,85,133
1570625424880,LT4ANE3I454US,PATCH,153,214
1570625422889,LTFGQMZ1SCA2,PATCH,49,79
1570625476969,LT4ANEDRSNKM8,PATCH,103,409
1570625426186,LTFGQN2789ZV,PATCH,46,78
1570625426749,LTFGQNCOUBV6,PATCH,60,181
1570625477027,LTFGQNA3DO8X,UPDATE,140,426
1570625452538,LTFGQNDE0VJJ,CREATE,44,107
1570625452964,LT16YI0H3PJN1C,PATCH,58,104
1570625478236,LTFGQMTL1WPU,PATCH,58,97
1570625479443,LTFGQNDQTRGA,PATCH,90,183
1570625454452,LT4ANEEYYKE8K,PATCH,42,136
1570625429478,LT4ANEHIKQPQM,PATCH,38,156
1570625429268,LTFGQMXH8268,PATCH,50,89
1570625429332,LTFGQMEKNCIQ,PATCH,62,96
1570625435934,LTFGQN7EMT7S,PATCH,74,133
1570625436556,LTFGQND3O4AC,PATCH,43,70
1570625478583,LTFGQNDTINOM,CREATE,36,133
1570625478749,LTFGQNDTNKMT,CREATE,51,70
1570625455573,LTFGQNDDZKG5,PATCH,58,109
1570625475398,LTFGQN8B4V6Z,PATCH,42,157
1570625479806,LTFGQNBLEZ8H,PATCH,50,265
1570625476969,LTFGQMNM77IU,UPDATE,74,355
1570625424610,LTFGQLW9W8RN,UPDATE,54,84
1570625424616,LTFGQNCVMOTD,PATCH,58,90
1570625424620,LTFGQIPXLPDX,PATCH,61,85
1570625487443,LT4ANE8FDVXLC,PATCH,64,119
1570625489317,LT16YI0YSI0EWW,PATCH,58,176
1570625489151,LTFGQNDZSVAJ,CREATE,101,147
1570625490189,LTFGQNDUADF3,PATCH,57,107
1570625445565,LTFGQM78QUJK,PATCH,39,88
1570625445232,LTFGQMR9QGR5,PATCH,54,193
1570625425960,LT4ANEFLFM9YI,PATCH,44,332
1570625426624,LTFGQNCYLMH6,CREATE,71,104
1570625481933,LTFGQMZ1SCA2,PATCH,67,95
1570625426949,LT4ANEHIA0Y2W,PATCH,50,110
1570625446180,LTFGQNCD1637,PATCH,39,186
1570625446193,LTFGQN1T25WM,PATCH,51,158
1570625446549,LTFGQNCZYUZL,PATCH,39,206
1570625428446,LTFGQNCZNWFM,CREATE,52,141
1570625426778,LTFGQNC5YH4O,UPDATE,87,141
1570625477694,LT4ANEF70UIPS,PATCH,54,259
1570625478069,LTFGQNDT6PV4,CREATE,61,177
1570625485204,LT4ANEG0B24FK,PATCH,47,244
1570625484713,LTFGQN99NS6W,UPDATE,72,100
1570625479833,LTFGQMVSWV6C,PATCH,73,220
1570625431025,LTFGQNCVIJFP,PATCH,67,402
1570625431010,LTFGQN1E1HKH,UPDATE,57,421
1570625491267,LTFGQNDUADF3,PATCH,82,158
1570625482649,LTFGQNCR8LR4,UPDATE,71,101
1570625432238,LTFGQN8Q7O1F,PATCH,41,157
1570625431884,LTFGQNCJHVPC,PATCH,51,87
1570625432832,LTFGQND27DIB,CREATE,93,260
1570625432848,LTFGQLZ3R3G7,UPDATE,104,240
1570625432420,LT4ANE3I454US,PATCH,68,173
1570625434300,LT4ANEEZO9W82,PATCH,42,169
1570625460243,LTFGQNCTUG51,PATCH,66,110
1570625461079,LTFGQND2TWW3,PATCH,62,163
1570625434673,LT4ANEHISYS2M,UPDATE,60,104
1570625435071,LT4ANEHMPI89U,PATCH,54,111
1570625484588,LT4ANE6FHGF3C,PATCH,41,295
1570625484722,LTFGQNDX6JXO,CREATE,82,120
1570625436892,LTFGQNCZ16R8,PATCH,59,148
1570625437511,LTFGQMWMN274,PATCH,67,82
1570625437180,LTFGQND4WOA5,CREATE,41,67
1570625494994,LT4ANEEX80KNQ,PATCH,64,231
1570625495250,LT4ANEHWYKFA0,CREATE,75,108
1570625495167,LTFGQMZXV3DF,PATCH,120,170
1570625495215,LT4ANEF4423JS,PATCH,45,116
1570625450433,LTFGQN2U2AYZ,PATCH,46,308
1570625436199,LTFGQMW6F0HB,PATCH,71,158
1570625437092,LT4ANEHMPI89U,PATCH,38,112
1570625437051,LTFGQN4AYQQS,UPDATE,52,101
1570625437050,LT4ANEDOO2PV2,PATCH,49,74
1570625451170,LTFGQMZNQVCH,UPDATE,39,78
1570625451683,LTFGQNCWBZ1V,PATCH,39,139
1570625438820,LT4ANEESWBBAU,PATCH,37,187
1570625452281,LTFGQNDDTBME,PATCH,38,80
1570625452673,LT4ANEE54KXZG,PATCH,56,107
1570625452193,LTFGQMXTCHED,PATCH,45,68
1570625452316,LTFGQMD49L0W,PATCH,72,107
1570625439768,LTFGQND6EDAS,PATCH,40,59
1570625439187,LTFGQN4HXOMW,PATCH,60,154
1570625439532,LT4ANEHIA0Y2W,PATCH,39,61
1570625453515,LTFGQNDDZKG5,PATCH,58,102
1570625453872,LTFGQNDE2KHQ,PATCH,45,107
1570625440500,LTFGQND6UQ9V,CREATE,62,110
1570625441024,LTFGQMXH8268,PATCH,62,267
1570625439125,LTFGQN251QAR,PATCH,87,134
1570625439489,LTFGQNCTJR2I,PATCH,42,69
1570625439181,LTFGQMLC3ZH4,PATCH,52,112
1570625440331,LTFGQNBLEZ8H,PATCH,68,218
1570625454452,LTFGQMPPW5LZ,PATCH,44,171
1570625486756,LT4ANEG0B24FK,PATCH,44,73
1570625431074,LTFGQMXH8268,PATCH,119,485
1570625495997,LT4ANE3I454US,PATCH,65,106
1570625496041,LT4ANCG8GCUH2,PATCH,42,94
1570625496464,LTFGQNDH7Z60,PATCH,59,223
1570625432423,LT4ANEF75LQAM,PATCH,69,136
1570625487969,LT4ANEHOERIFI,PATCH,68,88
1570625443990,LTFGQMDHQ41M,PATCH,51,217
1570625462512,LTFGQN5UN3UG,PATCH,40,122
1570625443984,LTFGQND6EDAS,PATCH,46,280
1570625462736,LTFGQN5C11AK,PATCH,64,82
1570625498017,LTFGQEWTKIX0,PATCH,56,285
1570625498678,LTFGQL0NLW1S,PATCH,47,218
1570625484690,LT4ANEE8DU63U,UPDATE,51,93
1570625456617,LT4ANEESWBBAU,PATCH,35,94
1570625444559,LTFGQND6UQ9V,PATCH,55,103
1570625445250,LTFGQND7PU1A,PATCH,65,107
1570625463305,LT4ANEHRNTDJO,CREATE,85,197
1570625433948,LTFGQMGC2Z2M,PATCH,44,114
1570625441306,LTFGQND6UQ9V,PATCH,65,151
1570625434907,LTFGQND3ISPN,CREATE,61,121
1570625489970,LTFGQNE0647G,CREATE,41,346
1570625490550,LTFGQN44V3AG,PATCH,48,265
1570625499338,LT4ANEBEVF4O2,PATCH,44,262
1570625490705,LT4ANE3I454US,PATCH,48,75
1570625491408,LTFGQNE13DRT,CREATE,38,228
1570625491267,LT4ANEDB5UMC6,PATCH,83,168
1570625435977,LT4ANEFGYP7Q0,PATCH,41,75
1570625437672,LTFGQN4HXOMW,PATCH,52,147
1570625437121,LTFGQND4TRWG,CREATE,66,141
1570625437749,LTFGQND3ISPN,PATCH,75,113
1570625488591,LT4ANEDB5UMC6,PATCH,49,132
1570625489225,LT4ANEFS7SWU8,UPDATE,65,138
1570625489226,LT4ANECLRJOXO,PATCH,70,158
1570625442709,LT4ANE8DCLWG0,PATCH,51,253
1570625443079,LT4ANEF81PIBO,PATCH,60,247
1570625465844,LT4ANEHPFILN4,PATCH,57,199
1570625492651,LTFGQMX6C6PJ,PATCH,38,86
1570625493243,LTFGQNDT6PV4,PATCH,65,111
1570625438973,LTFGQN06O8PR,PATCH,55,84
1570625438473,LTFGQNCN9MXV,PATCH,63,122
1570625439031,LTFGQND3O4AC,PATCH,53,92
1570625447885,LT4ANEF2JGUIM,PATCH,48,170
1570625466580,LT4ANEFFU4AO6,PATCH,49,147
1570625466424,LTFGQN3PTYW5,UPDATE,45,102
1570625439583,LT4ANEE2DAKIE,PATCH,47,67
1570625439725,LTFGQND6EDAS,CREATE,35,107
1570625439341,LTFGQNCYK2CJ,PATCH,47,106
1570625439086,LTFGQNCSLNBI,PATCH,50,96
1570625439087,LTFGQN3PTYW5,UPDATE,53,130
1570625440566,LTFGQMSERL13,PATCH,63,121
1570625444292,LTFGQND3ISPN,PATCH,45,98
1570625441463,LTFGQMVSWV6C,PATCH,49,165
1570625441965,LT4ANEE30LETC,PATCH,39,215
1570625462847,LTFGQND7PU1A,PATCH,56,91
1570625496089,LTFGQMR1C3PE,PATCH,46,77
1570625496463,LTFGQMVSWV6C,PATCH,57,130
1570625448957,LT4ANEFGYP7Q0,PATCH,63,135
1570625469078,LT4ANEBGMILV2,PATCH,49,70
1570625502851,LTFGQFM266G9,PATCH,85,120
1570625449198,LTFGQNDC1FYP,CREATE,75,106
1570625449176,LTFGQNCZYUZL,PATCH,55,86
1570625449773,LT4ANEB2GH728,PATCH,50,243
1570625504172,LTFGQMFDVYSC,PATCH,93,148
1570625470307,LTFGQNAW00VR,UPDATE,53,128
1570625471143,LT4ANEDEFHZSM,PATCH,44,149
1570625505941,LTFGQNE9RVN1,CREATE,61,186
1570625472319,LTFGQN2GQ789,PATCH,54,105
1570625506732,LT16YI0YSI0EWW,PATCH,59,87
1570625474065,LT4ANEG9ZYV50,PATCH,53,212
1570625508943,LT4ANEHXLLASC,PATCH,38,335
1570625509826,LTFGQNDZVUM0,PATCH,39,122
1570625510248,LTFGQFJPAYQL,PATCH,56,175
1570625509835,LTFGQNEC4UHB,CREATE,46,118
1570625455565,LT16YI0AOVJUF4,UPDATE,53,134
1570625497349,LTFGQNB728UR,UPDATE,45,83
1570625497298,LT4ANEHXASJSY,CREATE,53,104
1570625497345,LTFGQMB765GU,PATCH,43,112
1570625456988,LTFGQNDGLBZV,CREATE,60,249
1570625457671,LT4ANEHAP80RW,PATCH,66,342
1570625457689,LTFGQMZNQVCH,UPDATE,80,150
1570625443439,LT4ANE3I454US,PATCH,45,157
1570625444502,LT4ANE85B2K12,PATCH,54,105
1570625499408,LTFGQHAJ5I4S,PATCH,117,415
1570625443983,LT4ANEE30LETC,PATCH,47,283
1570625444140,LTFGQND8ZQZY,CREATE,42,151
1570625443988,LTFGQN82XK5A,PATCH,48,171
1570625496821,LTFGQGAELZLV,PATCH,49,231
1570625499995,LTFGQNBHKZRI,PATCH,56,197
1570625500277,LTFGQN3CIGHJ,PATCH,50,128
1570625500968,LTFGQNE6V4U9,CREATE,57,98
1570625464387,LTFGQND2TWW3,PATCH,58,199
1570625512531,LT4ANBZMQ6M06,PATCH,41,81
1570625445227,LT4ANEBS7211Y,PATCH,46,152
1570625513860,LT4ANEG59XW7W,PATCH,48,253
1570625514241,LTFGQMZI1XBN,PATCH,60,106
1570625460234,LTFGQN4AYQQS,UPDATE,59,201
1570625492136,LT4ANEHW9TS36,PATCH,38,188
1570625461620,LT4ANE8FDVXLC,PATCH,71,133
1570625493170,LTFGQLRW0QC1,UPDATE,51,86
1570625493237,LTFGQNDIJO3W,UPDATE,61,105
1570625445630,LTFGQMR9QGR5,PATCH,55,102
1570625445829,LTFGQNCVMOTD,PATCH,50,86
1570625446554,LTFGQMD49L0W,PATCH,43,150
1570625445621,LT16YI0W3JGA2K,PATCH,45,77
1570625446200,LT4ANE3I454US,PATCH,57,158
1570625495045,LT4ANEHBSDHIG,PATCH,49,67
1570625466310,LTFGQNDM8HZO,CREATE,71,94
1570625447205,LTFGQN1T25WM,PATCH,59,114
1570625446934,LTFGQMVSWV6C,PATCH,46,132
1570625447225,LTFGQN54POSN,UPDATE,77,130
1570625448578,LT4ANEGS69A9Q,PATCH,63,365
1570625479033,LTFGQMZRBMJA,PATCH,52,120
1570625479884,LTFGQNDUADF3,CREATE,48,140
1570625479929,LTFGQNCZNWFM,PATCH,44,70
1570625447196,LTFGQMR9QGR5,PATCH,53,122
1570625500224,LTFGQGDOMZB8,PATCH,123,169
1570625449029,LTFGQMO6LBOP,PATCH,141,385
1570625448941,LTFGQMW6F0HB,PATCH,51,148
1570625501720,LT4ANEH48X3ZC,PATCH,72,182
1570625501702,LT4ANEBEVF4O2,PATCH,55,165
1570625449358,LTFGQNDC3E6N,CREATE,71,175
1570625480456,LT4ANEF8KLP7G,PATCH,51,133
1570625480831,LTFGQNDUSBM4,CREATE,58,247
1570625449770,LT4ANEHPFILN4,CREATE,46,153
1570625450432,LT4ANEFGYP7Q0,PATCH,44,232
1570625502444,LTFGQN05SO4J,PATCH,56,143
1570625502447,LTFGQFNTQGTJ,PATCH,63,263
1570625449179,LT4ANEHPCBCQ0,CREATE,59,98
1570625449261,LTFGQMPCLQSH,UPDATE,60,143
1570625495770,LTFGQMJ1KZ09,PATCH,51,135
1570625469908,LT16YHVGBBVTUK,UPDATE,44,200
1570625451185,LTFGQNCQX9S5,UPDATE,52,81
1570625451536,LT4ANEBEVF4O2,PATCH,41,110
1570625462667,LTFGQNCN9MXV,PATCH,46,86
1570625504160,LTFGQN8B8RA9,UPDATE,83,160
1570625452037,LTFGQNCKDCR3,PATCH,40,69
1570625452238,LTFGQND3ISPN,PATCH,42,98
1570625504959,LT4ANEHIA0Y2W,PATCH,50,121
1570625504957,LT4ANEBIX4SUM,PATCH,49,134
1570625497202,LTFGQNE4J429,CREATE,70,257
1570625497243,LT4ANEESWBBAU,PATCH,108,193
1570625497299,LT4ANCG8GCUH2,PATCH,51,70
1570625518384,LTFGQNDDTBME,PATCH,76,101
1570625498665,LTFGQNDXZOLP,PATCH,36,265
1570625505512,LT4ANEEVX0GAU,PATCH,43,93
1570625482639,LTFGQNDVY39Y,CREATE,67,110
1570625483218,LTFGQN7I0R2U,PATCH,49,121
1570625451183,LTFGQN2U2AYZ,PATCH,48,72
1570625504598,LTFGQN2SVY9R,PATCH,47,74
1570625472320,LTFGQNDPTHKT,CREATE,54,83
1570625452904,LTFGQND4WOA5,PATCH,119,147
1570625519003,LTFGQNCC4N4X,PATCH,44,127
1570625464390,LTFGQNDL11XV,CREATE,59,198
1570625518645,LTFGQMYHFHMZ,PATCH,45,68
1570625518598,LTFGQNDT6PV4,PATCH,47,82
1570625464231,LTFGQN54POSN,UPDATE,41,176
1570625519009,LTFGQNEC1ED7,PATCH,53,261
1570625454896,LTFGQN7P68O2,PATCH,56,74
1570625484786,LTFGQNDX80LB,CREATE,58,115
1570625485568,LT4ANEDBVSXGG,PATCH,52,193
1570625474125,LTFGQMY8BJWF,PATCH,49,128
1570625520944,LTFGQMYGDEYS,PATCH,53,72
1570625520933,LTFGQN3CIGHJ,PATCH,44,165
1570625522390,LTFGQM96HD0S,PATCH,81,332
1570625522372,LTFGQMOC7U9B,PATCH,65,384
1570625451183,LTFGQN1MGBB3,PATCH,51,83
1570625455597,LT4ANEB2GH728,PATCH,84,135
1570625452854,LTFGQNDA8FLM,PATCH,72,107
1570625506488,LTFGQN2789ZV,PATCH,67,105
1570625507745,LT4ANEEVX0GAU,PATCH,77,148
1570625508289,LTFGQNEB853P,CREATE,56,96
1570625453237,LTFGQMR1C3PE,PATCH,92,106
1570625453862,LT4ANEESWBBAU,PATCH,37,178
1570625453455,LT4ANEHQ1RZXO,CREATE,44,101
1570625507560,LTFGQNDWM5FH,PATCH,51,139
1570625507742,LT4ANCB88S4M0,PATCH,71,97
1570625501708,LTFGQN5JSBKQ,PATCH,57,164
1570625474649,LT4ANEHRK9Y1Q,PATCH,48,112
1570625475036,LT4ANEBV1Y2DO,PATCH,59,125
1570625501538,LT4ANCG8GCUH2,PATCH,53,91
1570625467653,LT4ANEH6RIUV4,PATCH,59,349
1570625524377,LTFGQMRC9WEV,PATCH,50,137
1570625487442,LT16YI0YSI0EWW,CREATE,68,220
1570625508953,LTFGQFNTQGTJ,PATCH,49,370
1570625508957,LT4ANE3I454US,PATCH,50,346
1570625489122,LTFGQNDTNKMT,PATCH,74,147
1570625458092,LT4ANEHQTI3O2,CREATE,41,80
1570625525519,LT4ANC2EQXPWI,PATCH,60,83
1570625525263,LT4ANBZMQ6M06,PATCH,43,123
1570625503207,LTFGQMYC9AGD,PATCH,45,225
1570625509879,LTFGQN14KE8O,PATCH,42,93
1570625490128,LTFGQN4FGM77,PATCH,38,132
1570625456580,LT4ANEBEVF4O2,PATCH,62,163
1570625503902,LTFGQFJPAYQL,PATCH,62,306
1570625504039,LT4ANEEKAEOYI,PATCH,91,209
1570625525912,LTFGQMYGDEYS,PATCH,52,117
1570625504169,LTFGQNDX6JXO,UPDATE,94,193
1570625504169,LT4ANCB88S4M0,PATCH,91,153
1570625510233,LT4ANEF81PIBO,PATCH,44,209
1570625457673,LTFGQND8ZQZY,PATCH,70,358
1570625504474,LT4ANEDDXMW78,PATCH,47,189
1570625491487,LT4ANEDEFHZSM,PATCH,55,108
1570625459156,LTFGQMTL1WPU,PATCH,47,339
1570625471143,LTFGQNDP3BWM,CREATE,41,127
1570625513200,LT4ANBZYDDHZU,PATCH,57,304
1570625528673,LTFGQN14KE8O,PATCH,72,344
1570625512029,LT4ANEBGMILV2,PATCH,58,107
1570625459505,LTFGQN8OD6GD,PATCH,40,218
1570625492506,LTFGQNDWM5FH,PATCH,62,242
1570625478056,LTFGQNDNT7F9,PATCH,52,256
1570625457689,LTFGQN3PTYW5,UPDATE,81,169
1570625493238,LT4ANEHW9TS36,PATCH,64,135
1570625493256,LT4ANEE54KXZG,PATCH,75,111
1570625460222,LTFGQNDIJO3W,CREATE,49,202
1570625480094,LTFGQN8MBUKT,PATCH,56,159
1570625493663,LT4ANEHWO8116,CREATE,96,255
1570625493929,LTFGQHAJ5I4S,PATCH,57,100
1570625462669,LT4ANEHRK9Y1Q,CREATE,49,161
1570625462906,LT4ANEGW6V3ZI,PATCH,58,93
1570625462328,LTFGQNDJR4Z6,CREATE,88,280
1570625514915,LTFGQN20KJ0W,PATCH,62,85
1570625460405,LTFGQMXQY6U8,PATCH,41,91
1570625513860,LT4ANEHQ1RZXO,UPDATE,44,143
1570625514389,LTFGQMW6F0HB,PATCH,41,127
1570625507922,LT4ANEESWBBAU,PATCH,73,142
1570625480456,LTFGQN7BVVYC,PATCH,50,104
1570625507831,LT4ANEDL55LR2,PATCH,43,177
1570625507906,LTFGQM96HD0S,PATCH,55,103
1570625530599,LT16YI0PO6CFUK,UPDATE,108,283
1570625531026,LT4ANBNCO4XAS,PATCH,52,137
1570625515778,LTFGQN5SQQJL,PATCH,65,326
1570625515797,LTFGQNEFLLZU,CREATE,80,260
1570625515849,LT4ANEEX80KNQ,PATCH,49,69
1570625473391,LT4ANEBEVF4O2,PATCH,48,178
1570625517252,LTFGQMZGR0J7,PATCH,64,85
1570625514927,LT4ANEAZTBUYA,PATCH,76,219
1570625532484,LTFGQN8MQGXB,PATCH,49,156
1570625531788,LTFGQN20KJ0W,PATCH,47,140
1570625495242,LTFGQLRW0QC1,UPDATE,69,105
1570625462289,LTFGQMXQY6U8,PATCH,50,255
1570625462782,LTFGQNBE2ZIS,PATCH,44,116
1570625462360,LT4ANEHQ9E5SA,PATCH,117,266
1570625518046,LTFGQMYHFHMZ,PATCH,64,160
1570625518358,LT16YHZTY2XP40,PATCH,54,173
1570625463880,LTFGQNDJ8OBV,PATCH,49,144
1570625518196,LTFGQMYHFHMZ,PATCH,57,90
1570625520212,LTFGQMUL1U9N,PATCH,57,166
1570625520258,LTFGQN3G75ET,PATCH,101,178
1570625520424,LTFGQMXQY6U8,PATCH,52,73
1570625520370,LTFGQMIWA5E8,UPDATE,45,73
1570625520323,LT16YI0W3H0MAK,UPDATE,45,97
1570625509784,LTFGQNEC3NPU,CREATE,61,121
1570625474667,LTFGQN5H67MO,PATCH,64,109
1570625511590,LTFGQN7TGC85,PATCH,64,245
1570625511848,LTFGQNEDCUQB,CREATE,46,70
1570625516395,LTFGQMZ1SCA2,PATCH,56,114
1570625516216,LTFGQNEEL8V4,PATCH,52,97
1570625463529,LTFGQMMLLQLJ,PATCH,56,135
1570625463569,LT16YHVGBBVTUK,UPDATE,93,158
1570625463724,LTFGQN2R4QTR,PATCH,42,114
1570625495705,LTFGQEWTKIX0,PATCH,61,189
1570625517057,LTFGQN8JFW7F,PATCH,44,149
1570625517077,LT4ANEGJKM238,PATCH,68,290
1570625464259,LTFGQMZGR0J7,PATCH,66,183
1570625517509,LTFGQN2R4QTR,PATCH,56,78
1570625464789,LTFGQN14KE8O,PATCH,77,106
1570625518444,LTFGQN4EE0G4,PATCH,58,118
1570625520322,LTFGQNEIDIE0,CREATE,46,124
1570625465476,LTFGQN88BZPO,PATCH,67,149
1570625466367,LTFGQN4AYQQS,UPDATE,49,81
1570625466296,LTFGQMMLLQLJ,PATCH,61,177
1570625468712,LT16YHVGBBVTUK,UPDATE,41,214
1570625468718,LTFGQN8A2SSC,UPDATE,46,198
1570625521693,LTFGQMRC9WEV,PATCH,85,170
1570625469026,LTFGQN11DPD7,PATCH,48,76
1570625468709,LTFGQM19ZM1U,UPDATE,40,216
1570625480819,LTFGQNC5YH4O,UPDATE,51,253
1570625488740,LTFGQMHPNQON,PATCH,62,105
1570625489209,LTFGQNDIJO3W,UPDATE,52,125
1570625534005,LT4ANEBV1Y2DO,PATCH,70,156
1570625537838,LTFGQNDXZOLP,PATCH,66,165
1570625538071,LT4ANC359SIZC,PATCH,114,195
1570625489225,LT4ANEBEVF4O2,PATCH,67,151
1570625515096,LTFGQNDRL9Y2,PATCH,61,139
1570625543075,LTFGQMVPUV6B,PATCH,138,213
1570625542511,LT4ANEBEVF4O2,PATCH,72,110
1570625522391,LT4ANEHI8DTZO,PATCH,80,189
1570625522365,LTFGQMY8BJWF,PATCH,57,369
1570625516216,LTFGQNEFXCRD,CREATE,55,132
1570625524484,LT4ANEBEVF4O2,PATCH,58,89
1570625524640,LT4ANEF81PIBO,PATCH,48,95
1570625524315,LT16YI0PO6CFUK,UPDATE,41,116
1570625470992,LTFGQMY8BJWF,PATCH,52,98
1570625470980,LTFGQNDP0X06,CREATE,38,74
1570625470316,LTFGQN11DPD7,PATCH,61,116
1570625470285,LTFGQNDOKBC2,CREATE,36,157
1570625470291,LTFGQNDOKD36,CREATE,40,161
1570625470139,LT4ANEHEOXYEY,PATCH,65,127
1570625523149,LTFGQNEK3696,CREATE,53,74
1570625517243,LTFGQN16DFPT,PATCH,58,147
1570625503944,LTFGQM3CF795,PATCH,102,183
1570625504133,LT4ANEECZ9PE0,UPDATE,60,197
1570625503933,LTFGQMIC2VEL,PATCH,95,406
1570625470304,LT4ANEESWBBAU,PATCH,51,129
1570625543562,LTFGQNEC1ED7,PATCH,143,267
1570625543245,LT4ANEI269QDE,PATCH,129,318
1570625543521,LTFGQNCHU95H,PATCH,107,263
1570625470295,LTFGQNDOKKQG,CREATE,43,155
1570625546214,LTFGQNEXPAHX,CREATE,80,269
1570625544779,LT4ANBNCO4XAS,PATCH,87,170
1570625483061,LTFGQMO6LBOP,PATCH,53,207
1570625547324,LTFGQHF7DHZP,PATCH,137,311
1570625470631,LTFGQN12316A,PATCH,52,119
1570625525455,LT4ANBZYDDHZU,PATCH,75,163
1570625491249,LTFGQLRW0QC1,UPDATE,67,169
1570625491266,LT4ANEHW9TS36,CREATE,86,280
1570625471651,LT4ANEHRK9Y1Q,PATCH,44,154
1570625483934,LTFGQN3J12YI,PATCH,40,76
1570625518354,LTFGQMUASDX8,UPDATE,51,168
1570625518254,LT4ANEBGMILV2,PATCH,56,124
1570625524311,LTFGQN859O24,PATCH,39,340
1570625524424,LT4ANEHQ1RZXO,UPDATE,45,73
1570625524319,LTFGQNEKRFXY,CREATE,44,109
1570625548041,LTFGQNDDZKG5,PATCH,115,163
1570625527985,LTFGQNEC3NPU,PATCH,61,116
1570625525008,LT4ANC0LSXC6C,PATCH,59,163
1570625484774,LTFGQNC5YH4O,UPDATE,48,110
1570625472319,LTFGQML8MYZS,PATCH,56,254
1570625527135,LTFGQN0Y184B,PATCH,52,100
1570625505596,LTFGQFNTQGTJ,PATCH,82,148
1570625549201,LT4ANEBV1Y2DO,PATCH,109,210
1570625549216,LTFGQN1296RT,PATCH,121,145
1570625505784,LTFGQNE3V5NV,PATCH,71,162
1570625549487,LT16YHK26MI69S,PATCH,71,161
1570625506313,LTFGQN1SD6AH,PATCH,61,206
1570625474653,LT4ANEGLT0D0U,UPDATE,53,118
1570625486759,LTFGQNCR8LR4,UPDATE,45,74
1570625551542,LTFGQNCEQL5H,PATCH,176,293
1570625475758,LTFGQN859O24,PATCH,49,249
1570625475832,LTFGQN02WGS9,PATCH,53,68
1570625475882,LTFGQNDRXETH,CREATE,47,102
1570625528984,LTFGQNEB853P,PATCH,96,133
1570625530581,LTFGQNEOF490,CREATE,89,226
1570625530566,LTFGQNCAZXPQ,UPDATE,78,252
1570625529779,LT4ANEBEVF4O2,PATCH,41,135
1570625530168,LTFGQCJV34Z1,PATCH,77,231
1570625528975,LT16YI0T7V64G0,UPDATE,91,155
1570625528985,LT16YHYT0J9XKW,PATCH,99,159
1570625530591,LTFGQNEC4UHB,PATCH,93,176
1570625532316,LTFGQD9M7GD1,PATCH,45,243
